date,sku_id,signal_type,volume,source
2023-03-18,PB-FU-002,search,13964.9,GoogleTrends
2023-03-19,PB-FU-002,social,11846.2,YouTube
2023-03-19,PB-FU-002,search,5360.1,GoogleTrends
2023-03-20,PB-FU-002,social,11747.4,Instagram
2023-03-20,PB-FU-002,search,8960.2,GoogleTrends
2023-03-21,PB-FU-002,social,13211.7,TikTok
2023-03-21,PB-FU-002,search,8975.7,GoogleTrends
2023-03-22,PB-FU-002,social,14587.3,Instagram
2023-03-22,PB-FU-002,search,7521.2,GoogleTrends
2023-03-23,PB-FU-002,social,20702.6,YouTube
2023-03-23,PB-FU-002,search,17065.8,GoogleTrends
2023-03-24,PB-FU-002,social,16032.3,YouTube
2023-03-24,PB-FU-002,search,10788.7,GoogleTrends
2023-03-25,PB-FU-002,social,13100.0,YouTube
2023-03-25,PB-FU-002,search,9721.3,GoogleTrends
2023-03-26,PB-FU-002,social,12201.6,TikTok
2023-03-26,PB-FU-002,search,5377.0,GoogleTrends
2023-03-27,PB-FU-002,social,15566.0,Instagram
2023-03-27,PB-FU-002,search,10120.9,GoogleTrends
2023-03-28,PB-FU-002,social,16066.7,Instagram
2023-03-28,PB-FU-002,search,7652.1,GoogleTrends
2023-03-29,PB-FU-002,social,14930.5,TikTok
2023-03-29,PB-FU-002,search,12681.7,GoogleTrends
2023-03-30,PB-FU-002,social,16274.0,YouTube
2023-03-30,PB-FU-002,search,10728.3,GoogleTrends
2023-03-31,PB-FU-002,social,14560.3,TikTok
2023-03-31,PB-FU-002,search,10058.9,GoogleTrends
2023-04-01,PB-FU-002,social,10826.9,Instagram
2023-04-01,PB-FU-002,search,8051.9,GoogleTrends
2023-04-02,PB-FU-002,social,15790.6,TikTok
2023-04-02,PB-FU-002,search,7226.1,GoogleTrends
2023-04-03,PB-FU-002,social,13039.2,YouTube
2023-04-03,PB-FU-002,search,11583.9,GoogleTrends
2023-04-04,PB-FU-002,social,14019.8,YouTube
2023-04-04,PB-FU-002,search,9350.0,GoogleTrends
2023-04-05,PB-FU-002,social,16020.6,TikTok
2023-04-05,PB-FU-002,search,12480.8,GoogleTrends
2023-04-06,PB-FU-002,social,15451.0,YouTube
2023-04-06,PB-FU-002,search,13677.0,GoogleTrends
2023-04-07,PB-FU-002,social,15399.6,YouTube
2023-04-07,PB-FU-002,search,12412.6,GoogleTrends
2023-04-08,PB-FU-002,social,13186.6,YouTube
2023-04-08,PB-FU-002,search,10503.2,GoogleTrends
2023-04-09,PB-FU-002,social,16452.5,TikTok
2023-04-09,PB-FU-002,search,13167.0,GoogleTrends
2023-04-10,PB-FU-002,social,15338.7,YouTube
2023-04-10,PB-FU-002,search,7671.4,GoogleTrends
2023-04-11,PB-FU-002,social,12737.4,YouTube
2023-04-11,PB-FU-002,search,8763.8,GoogleTrends
2023-04-12,PB-FU-002,social,17130.1,TikTok
2023-04-12,PB-FU-002,search,8819.5,GoogleTrends
2023-04-13,PB-FU-002,social,15293.6,YouTube
2023-04-13,PB-FU-002,search,6148.3,GoogleTrends
2023-04-14,PB-FU-002,social,17797.5,Instagram
2023-04-14,PB-FU-002,search,9448.0,GoogleTrends
2023-04-15,PB-FU-002,social,18674.6,Instagram
2023-04-15,PB-FU-002,search,10189.2,GoogleTrends
2023-04-16,PB-FU-002,social,16902.6,Instagram
2023-04-16,PB-FU-002,search,9376.4,GoogleTrends
2023-04-17,PB-FU-002,social,13503.3,TikTok
2023-04-17,PB-FU-002,search,6351.1,GoogleTrends
2023-04-18,PB-FU-002,social,17945.5,TikTok
2023-04-18,PB-FU-002,search,11343.4,GoogleTrends
2023-04-19,PB-FU-002,social,16125.9,TikTok
2023-04-19,PB-FU-002,search,10319.4,GoogleTrends
2023-04-20,PB-FU-002,social,10149.9,TikTok
2023-04-20,PB-FU-002,search,8785.0,GoogleTrends
2023-04-21,PB-FU-002,social,11934.4,Instagram
2023-04-21,PB-FU-002,search,5922.4,GoogleTrends
2023-04-22,PB-FU-002,social,15222.0,YouTube
2023-04-22,PB-FU-002,search,11213.6,GoogleTrends
2023-04-23,PB-FU-002,social,16152.3,TikTok
2023-04-23,PB-FU-002,search,12876.4,GoogleTrends
2023-04-24,PB-FU-002,social,16738.7,YouTube
2023-04-24,PB-FU-002,search,12439.6,GoogleTrends
2023-04-25,PB-FU-002,social,16970.9,TikTok
2023-04-25,PB-FU-002,search,14193.3,GoogleTrends
2023-04-26,PB-FU-002,social,11187.4,Instagram
2023-04-26,PB-FU-002,search,9498.5,GoogleTrends
2023-04-27,PB-FU-002,social,16682.3,Instagram
2023-04-27,PB-FU-002,search,10267.2,GoogleTrends
2023-04-28,PB-FU-002,social,15643.2,YouTube
2023-04-28,PB-FU-002,search,11597.9,GoogleTrends
2023-04-29,PB-FU-002,social,14330.0,YouTube
2023-04-29,PB-FU-002,search,9331.2,GoogleTrends
2023-04-30,PB-FU-002,social,17166.9,Instagram
2023-04-30,PB-FU-002,search,9648.7,GoogleTrends
2023-05-01,PB-FU-002,social,14549.2,YouTube
2023-05-01,PB-FU-002,search,7219.9,GoogleTrends
2023-05-02,PB-FU-002,social,13867.1,YouTube
2023-05-02,PB-FU-002,search,10345.5,GoogleTrends
2023-05-03,PB-FU-002,social,13540.3,TikTok
2023-05-03,PB-FU-002,search,8441.6,GoogleTrends
2023-05-04,PB-FU-002,social,13884.1,TikTok
2023-05-04,PB-FU-002,search,10256.0,GoogleTrends
2023-05-05,PB-FU-002,social,18351.6,Instagram
2023-05-05,PB-FU-002,search,16469.8,GoogleTrends
2023-05-06,PB-FU-002,social,16883.4,YouTube
2023-05-06,PB-FU-002,search,12977.0,GoogleTrends
2023-05-07,PB-FU-002,social,14977.9,Instagram
2023-05-07,PB-FU-002,search,9202.0,GoogleTrends
2023-05-08,PB-FU-002,social,13692.5,TikTok
2023-05-08,PB-FU-002,search,11181.3,GoogleTrends
2023-05-09,PB-FU-002,social,14588.1,Instagram
2023-05-09,PB-FU-002,search,9090.2,GoogleTrends
2023-05-10,PB-FU-002,social,15450.9,Instagram
2023-05-10,PB-FU-002,search,6189.8,GoogleTrends
2023-05-11,PB-FU-002,social,12588.4,YouTube
2023-05-11,PB-FU-002,search,9882.5,GoogleTrends
2023-05-12,PB-FU-002,social,14186.9,YouTube
2023-05-12,PB-FU-002,search,7384.3,GoogleTrends
2023-05-13,PB-FU-002,social,11674.7,YouTube
2023-05-13,PB-FU-002,search,8077.5,GoogleTrends
2023-05-14,PB-FU-002,social,21008.9,YouTube
2023-05-14,PB-FU-002,search,8607.6,GoogleTrends
2023-05-15,PB-FU-002,social,15628.6,YouTube
2023-05-15,PB-FU-002,search,10955.7,GoogleTrends
2023-05-16,PB-FU-002,social,14585.4,YouTube
2023-05-16,PB-FU-002,search,7615.6,GoogleTrends
2023-05-17,PB-FU-002,social,10697.4,YouTube
2023-05-17,PB-FU-002,search,9348.2,GoogleTrends
2023-05-18,PB-FU-002,social,9171.4,Instagram
2023-05-18,PB-FU-002,search,6570.8,GoogleTrends
2023-05-19,PB-FU-002,social,16065.1,Instagram
2023-05-19,PB-FU-002,search,9865.2,GoogleTrends
2023-05-20,PB-FU-002,social,10921.2,TikTok
2023-05-20,PB-FU-002,search,6826.7,GoogleTrends
2023-05-21,PB-FU-002,social,16073.8,Instagram
2023-05-21,PB-FU-002,search,13492.2,GoogleTrends
2023-05-22,PB-FU-002,social,15288.3,Instagram
2023-05-22,PB-FU-002,search,7104.4,GoogleTrends
2023-05-23,PB-FU-002,social,11754.2,Instagram
2023-05-23,PB-FU-002,search,8915.6,GoogleTrends
2023-05-24,PB-FU-002,social,16844.7,Instagram
2023-05-24,PB-FU-002,search,8303.1,GoogleTrends
2023-05-25,PB-FU-002,social,12424.9,YouTube
2023-05-25,PB-FU-002,search,9657.5,GoogleTrends
2023-05-26,PB-FU-002,social,18714.7,TikTok
2023-05-26,PB-FU-002,search,12482.0,GoogleTrends
2023-05-27,PB-FU-002,social,10056.0,YouTube
2023-05-27,PB-FU-002,search,8325.0,GoogleTrends
2023-05-28,PB-FU-002,social,14604.3,TikTok
2023-05-28,PB-FU-002,search,12601.5,GoogleTrends
2023-05-29,PB-FU-002,social,12399.2,YouTube
2023-05-29,PB-FU-002,search,7289.9,GoogleTrends
2023-05-30,PB-FU-002,social,12247.3,TikTok
2023-05-30,PB-FU-002,search,8930.6,GoogleTrends
2023-05-31,PB-FU-002,social,11835.7,YouTube
2023-05-31,PB-FU-002,search,4822.4,GoogleTrends
2023-06-01,PB-FU-002,social,15658.4,Instagram
2023-06-01,PB-FU-002,search,7423.2,GoogleTrends
2023-06-02,PB-FU-002,social,14127.6,TikTok
2023-06-02,PB-FU-002,search,12126.3,GoogleTrends
2023-06-03,PB-FU-002,social,15699.8,Instagram
2023-06-03,PB-FU-002,search,13360.5,GoogleTrends
2023-06-04,PB-FU-002,social,12610.6,TikTok
2023-06-04,PB-FU-002,search,5633.1,GoogleTrends
2023-06-05,PB-FU-002,social,12336.5,Instagram
2023-06-05,PB-FU-002,search,5824.1,GoogleTrends
2023-06-06,PB-FU-002,social,11010.9,Instagram
2023-06-06,PB-FU-002,search,9119.5,GoogleTrends
2023-06-07,PB-FU-002,social,16253.5,YouTube
2023-06-07,PB-FU-002,search,8377.2,GoogleTrends
2023-06-08,PB-FU-002,social,11139.5,TikTok
2023-06-08,PB-FU-002,search,6667.8,GoogleTrends
2023-06-09,PB-FU-002,social,11345.2,Instagram
2023-06-09,PB-FU-002,search,6024.3,GoogleTrends
2023-06-10,PB-FU-002,social,13761.1,YouTube
2023-06-10,PB-FU-002,search,6303.9,GoogleTrends
2023-06-11,PB-FU-002,social,14853.8,YouTube
2023-06-11,PB-FU-002,search,13216.7,GoogleTrends
2023-06-12,PB-FU-002,social,10605.4,YouTube
2023-06-12,PB-FU-002,search,4598.0,GoogleTrends
2023-06-13,PB-FU-002,social,11200.0,Instagram
2023-06-13,PB-FU-002,search,6981.9,GoogleTrends
2023-06-14,PB-FU-002,social,8516.8,TikTok
2023-06-14,PB-FU-002,search,4871.9,GoogleTrends
2023-06-15,PB-FU-002,social,12472.6,YouTube
2023-06-15,PB-FU-002,search,5298.3,GoogleTrends
2023-06-16,PB-FU-002,social,15277.7,YouTube
2023-06-16,PB-FU-002,search,13531.8,GoogleTrends
2023-06-17,PB-FU-002,social,16823.7,YouTube
2023-06-17,PB-FU-002,search,8539.5,GoogleTrends
2023-06-18,PB-FU-002,social,6749.8,YouTube
2023-06-18,PB-FU-002,search,3425.4,GoogleTrends
2023-06-19,PB-FU-002,social,10960.6,TikTok
2023-06-19,PB-FU-002,search,5719.6,GoogleTrends
2023-06-20,PB-FU-002,social,11374.6,Instagram
2023-06-20,PB-FU-002,search,6670.5,GoogleTrends
2023-06-21,PB-FU-002,social,13150.0,Instagram
2023-06-21,PB-FU-002,search,7960.1,GoogleTrends
2023-06-22,PB-FU-002,social,13037.5,Instagram
2023-06-22,PB-FU-002,search,8149.9,GoogleTrends
2023-06-23,PB-FU-002,social,12538.8,YouTube
2023-06-23,PB-FU-002,search,9589.5,GoogleTrends
2023-06-24,PB-FU-002,social,11820.7,YouTube
2023-06-24,PB-FU-002,search,5163.5,GoogleTrends
2023-06-25,PB-FU-002,social,10520.7,TikTok
2023-06-25,PB-FU-002,search,4998.4,GoogleTrends
2023-06-26,PB-FU-002,social,10409.5,YouTube
2023-06-26,PB-FU-002,search,7087.5,GoogleTrends
2023-06-27,PB-FU-002,social,12589.7,Instagram
2023-06-27,PB-FU-002,search,10090.9,GoogleTrends
2023-06-28,PB-FU-002,social,10170.7,YouTube
2023-06-28,PB-FU-002,search,5792.1,GoogleTrends
2023-06-29,PB-FU-002,social,9979.0,Instagram
2023-06-29,PB-FU-002,search,4377.0,GoogleTrends
2023-06-30,PB-FU-002,social,11677.4,YouTube
2023-06-30,PB-FU-002,search,9900.7,GoogleTrends
2023-07-01,PB-FU-002,social,12509.8,Instagram
2023-07-01,PB-FU-002,search,5192.2,GoogleTrends
2023-07-02,PB-FU-002,social,14211.6,YouTube
2023-07-02,PB-FU-002,search,7642.2,GoogleTrends
2023-07-03,PB-FU-002,social,13140.6,Instagram
2023-07-03,PB-FU-002,search,10803.8,GoogleTrends
2023-07-04,PB-FU-002,social,11211.5,TikTok
2023-07-04,PB-FU-002,search,7541.5,GoogleTrends
2023-07-05,PB-FU-002,social,14450.7,TikTok
2023-07-05,PB-FU-002,search,9761.7,GoogleTrends
2023-07-06,PB-FU-002,social,13483.0,YouTube
2023-07-06,PB-FU-002,search,6886.7,GoogleTrends
2023-07-07,PB-FU-002,social,11540.0,TikTok
2023-07-07,PB-FU-002,search,7883.6,GoogleTrends
2023-07-08,PB-FU-002,social,10408.5,TikTok
2023-07-08,PB-FU-002,search,9178.3,GoogleTrends
2023-07-09,PB-FU-002,social,11195.7,Instagram
2023-07-09,PB-FU-002,search,6229.9,GoogleTrends
2023-07-10,PB-FU-002,social,7619.8,YouTube
2023-07-10,PB-FU-002,search,5921.6,GoogleTrends
2023-07-11,PB-FU-002,social,13953.7,Instagram
2023-07-11,PB-FU-002,search,6514.6,GoogleTrends
2023-07-12,PB-FU-002,social,10906.6,Instagram
2023-07-12,PB-FU-002,search,8347.0,GoogleTrends
2023-07-13,PB-FU-002,social,11456.2,TikTok
2023-07-13,PB-FU-002,search,7803.0,GoogleTrends
2023-07-14,PB-FU-002,social,9983.5,Instagram
2023-07-14,PB-FU-002,search,6413.5,GoogleTrends
2023-07-15,PB-FU-002,social,8882.9,TikTok
2023-07-15,PB-FU-002,search,6574.7,GoogleTrends
2023-07-16,PB-FU-002,social,6578.1,Instagram
2023-07-16,PB-FU-002,search,5151.7,GoogleTrends
2023-07-17,PB-FU-002,social,11977.0,Instagram
2023-07-17,PB-FU-002,search,6723.6,GoogleTrends
2023-07-18,PB-FU-002,social,9656.3,TikTok
2023-07-18,PB-FU-002,search,7716.4,GoogleTrends
2023-07-19,PB-FU-002,social,9753.2,YouTube
2023-07-19,PB-FU-002,search,7189.6,GoogleTrends
2023-07-20,PB-FU-002,social,6298.9,Instagram
2023-07-20,PB-FU-002,search,2835.7,GoogleTrends
2023-07-21,PB-FU-002,social,9840.1,YouTube
2023-07-21,PB-FU-002,search,8349.4,GoogleTrends
2023-07-22,PB-FU-002,social,8290.0,TikTok
2023-07-22,PB-FU-002,search,6714.4,GoogleTrends
2023-07-23,PB-FU-002,social,9562.8,Instagram
2023-07-23,PB-FU-002,search,4873.7,GoogleTrends
2023-07-24,PB-FU-002,social,8153.6,YouTube
2023-07-24,PB-FU-002,search,6501.0,GoogleTrends
2023-07-25,PB-FU-002,social,10038.8,YouTube
2023-07-25,PB-FU-002,search,4364.4,GoogleTrends
2023-07-26,PB-FU-002,social,11575.1,YouTube
2023-07-26,PB-FU-002,search,10049.1,GoogleTrends
2023-07-27,PB-FU-002,social,8665.7,Instagram
2023-07-27,PB-FU-002,search,6446.4,GoogleTrends
2023-07-28,PB-FU-002,social,10365.2,TikTok
2023-07-28,PB-FU-002,search,7917.6,GoogleTrends
2023-07-29,PB-FU-002,social,11247.4,TikTok
2023-07-29,PB-FU-002,search,7358.4,GoogleTrends
2023-07-30,PB-FU-002,social,7393.2,YouTube
2023-07-30,PB-FU-002,search,3595.7,GoogleTrends
2023-07-31,PB-FU-002,social,10034.8,YouTube
2023-07-31,PB-FU-002,search,4732.0,GoogleTrends
2023-08-01,PB-FU-002,social,12548.2,YouTube
2023-08-01,PB-FU-002,search,9997.9,GoogleTrends
2023-08-02,PB-FU-002,social,7964.5,YouTube
2023-08-02,PB-FU-002,search,6360.5,GoogleTrends
2023-08-03,PB-FU-002,social,8296.0,TikTok
2023-08-03,PB-FU-002,search,6650.1,GoogleTrends
2023-08-04,PB-FU-002,social,9980.1,Instagram
2023-08-04,PB-FU-002,search,7062.2,GoogleTrends
2023-08-05,PB-FU-002,social,9226.4,Instagram
2023-08-05,PB-FU-002,search,3985.6,GoogleTrends
2023-08-06,PB-FU-002,social,7818.2,Instagram
2023-08-06,PB-FU-002,search,6963.6,GoogleTrends
2023-08-07,PB-FU-002,social,6902.1,TikTok
2023-08-07,PB-FU-002,search,5399.5,GoogleTrends
2023-08-08,PB-FU-002,social,7381.9,TikTok
2023-08-08,PB-FU-002,search,4488.8,GoogleTrends
2023-08-09,PB-FU-002,social,7325.3,Instagram
2023-08-09,PB-FU-002,search,4105.7,GoogleTrends
2023-08-10,PB-FU-002,social,8743.9,TikTok
2023-08-10,PB-FU-002,search,6356.8,GoogleTrends
2023-08-11,PB-FU-002,social,9162.9,Instagram
2023-08-11,PB-FU-002,search,4179.2,GoogleTrends
2023-08-12,PB-FU-002,social,8876.4,Instagram
2023-08-12,PB-FU-002,search,4399.1,GoogleTrends
2023-08-13,PB-FU-002,social,6679.8,Instagram
2023-08-13,PB-FU-002,search,5159.3,GoogleTrends
2023-08-14,PB-FU-002,social,9484.4,Instagram
2023-08-14,PB-FU-002,search,6757.0,GoogleTrends
2023-08-15,PB-FU-002,social,7735.1,Instagram
2023-08-15,PB-FU-002,search,4133.6,GoogleTrends
2023-08-16,PB-FU-002,social,10119.1,YouTube
2023-08-16,PB-FU-002,search,7589.8,GoogleTrends
2023-08-17,PB-FU-002,social,7702.5,YouTube
2023-08-17,PB-FU-002,search,6694.3,GoogleTrends
2023-08-18,PB-FU-002,social,6303.8,Instagram
2023-08-18,PB-FU-002,search,4524.1,GoogleTrends
2023-08-19,PB-FU-002,social,9480.0,Instagram
2023-08-19,PB-FU-002,search,4626.2,GoogleTrends
2023-08-20,PB-FU-002,social,7840.4,TikTok
2023-08-20,PB-FU-002,search,5698.6,GoogleTrends
2023-08-21,PB-FU-002,social,7598.7,YouTube
2023-08-21,PB-FU-002,search,5807.9,GoogleTrends
2023-08-22,PB-FU-002,social,7835.6,TikTok
2023-08-22,PB-FU-002,search,4367.3,GoogleTrends
2023-08-23,PB-FU-002,social,7756.2,YouTube
2023-08-23,PB-FU-002,search,4117.4,GoogleTrends
2023-08-24,PB-FU-002,social,8304.3,YouTube
2023-08-24,PB-FU-002,search,4904.1,GoogleTrends
2023-08-25,PB-FU-002,social,6531.1,YouTube
2023-08-25,PB-FU-002,search,4234.1,GoogleTrends
2023-08-26,PB-FU-002,social,6117.0,YouTube
2023-08-26,PB-FU-002,search,2792.6,GoogleTrends
2023-08-27,PB-FU-002,social,5515.2,Instagram
2023-08-27,PB-FU-002,search,4861.0,GoogleTrends
2023-08-28,PB-FU-002,social,7222.9,TikTok
2023-08-28,PB-FU-002,search,6078.4,GoogleTrends
2023-08-29,PB-FU-002,social,6738.8,TikTok
2023-08-29,PB-FU-002,search,4672.5,GoogleTrends
2023-08-30,PB-FU-002,social,7452.7,TikTok
2023-08-30,PB-FU-002,search,6341.6,GoogleTrends
2023-08-31,PB-FU-002,social,8245.6,Instagram
2023-08-31,PB-FU-002,search,3513.0,GoogleTrends
2023-09-01,PB-FU-002,social,8483.4,Instagram
2023-09-01,PB-FU-002,search,3631.9,GoogleTrends
2023-09-02,PB-FU-002,social,10251.3,Instagram
2023-09-02,PB-FU-002,search,4390.1,GoogleTrends
2023-09-03,PB-FU-002,social,6726.4,Instagram
2023-09-03,PB-FU-002,search,5656.4,GoogleTrends
2023-09-04,PB-FU-002,social,8258.4,TikTok
2023-09-04,PB-FU-002,search,4060.8,GoogleTrends
2023-09-05,PB-FU-002,social,9455.9,YouTube
2023-09-05,PB-FU-002,search,5285.8,GoogleTrends
2023-09-06,PB-FU-002,social,7640.6,TikTok
2023-09-06,PB-FU-002,search,6853.2,GoogleTrends
2023-09-07,PB-FU-002,social,7338.4,Instagram
2023-09-07,PB-FU-002,search,3698.3,GoogleTrends
2023-09-08,PB-FU-002,social,6857.5,YouTube
2023-09-08,PB-FU-002,search,4750.6,GoogleTrends
2023-09-09,PB-FU-002,social,9147.7,Instagram
2023-09-09,PB-FU-002,search,5363.3,GoogleTrends
2023-09-10,PB-FU-002,social,7245.8,YouTube
2023-09-10,PB-FU-002,search,3920.8,GoogleTrends
2023-09-11,PB-FU-002,social,7808.1,TikTok
2023-09-11,PB-FU-002,search,6708.0,GoogleTrends
2023-09-12,PB-FU-002,social,5742.5,Instagram
2023-09-12,PB-FU-002,search,4615.2,GoogleTrends
2023-09-13,PB-FU-002,social,7603.2,TikTok
2023-09-13,PB-FU-002,search,5400.7,GoogleTrends
2023-09-14,PB-FU-002,social,6746.5,YouTube
2023-09-14,PB-FU-002,search,5084.1,GoogleTrends
2023-09-15,PB-FU-002,social,6738.8,Instagram
2023-09-15,PB-FU-002,search,5243.9,GoogleTrends
2023-09-16,PB-FU-002,social,7230.4,YouTube
2023-09-16,PB-FU-002,search,3545.3,GoogleTrends
2023-09-17,PB-FU-002,social,7804.1,YouTube
2023-09-17,PB-FU-002,search,3730.2,GoogleTrends
2023-09-18,PB-FU-002,social,6524.5,TikTok
2023-09-18,PB-FU-002,search,2699.5,GoogleTrends
2023-09-19,PB-FU-002,social,5743.8,TikTok
2023-09-19,PB-FU-002,search,2730.9,GoogleTrends
2023-09-20,PB-FU-002,social,6663.0,Instagram
2023-09-20,PB-FU-002,search,4865.4,GoogleTrends
2023-09-21,PB-FU-002,social,7822.5,TikTok
2023-09-21,PB-FU-002,search,6725.7,GoogleTrends
2023-09-22,PB-FU-002,social,6179.4,Instagram
2023-09-22,PB-FU-002,search,3216.5,GoogleTrends
2023-09-23,PB-FU-002,social,5999.0,YouTube
2023-09-23,PB-FU-002,search,3259.0,GoogleTrends
2023-09-24,PB-FU-002,social,6140.8,TikTok
2023-09-24,PB-FU-002,search,4805.6,GoogleTrends
2023-09-25,PB-FU-002,social,7607.8,TikTok
2023-09-25,PB-FU-002,search,5663.4,GoogleTrends
2023-09-26,PB-FU-002,social,6641.4,Instagram
2023-09-26,PB-FU-002,search,2808.2,GoogleTrends
2023-09-27,PB-FU-002,social,6031.0,Instagram
2023-09-27,PB-FU-002,search,5099.0,GoogleTrends
2023-09-28,PB-FU-002,social,5755.4,TikTok
2023-09-28,PB-FU-002,search,3915.1,GoogleTrends
2023-09-29,PB-FU-002,social,7627.9,TikTok
2023-09-29,PB-FU-002,search,5537.1,GoogleTrends
2023-09-30,PB-FU-002,social,6933.7,YouTube
2023-09-30,PB-FU-002,search,4193.8,GoogleTrends
2023-10-01,PB-FU-002,social,7235.9,TikTok
2023-10-01,PB-FU-002,search,4846.6,GoogleTrends
2023-10-02,PB-FU-002,social,5754.8,Instagram
2023-10-02,PB-FU-002,search,4216.3,GoogleTrends
2023-10-03,PB-FU-002,social,8653.9,Instagram
2023-10-03,PB-FU-002,search,5222.2,GoogleTrends
2023-10-04,PB-FU-002,social,9393.4,TikTok
2023-10-04,PB-FU-002,search,6289.6,GoogleTrends
2023-10-05,PB-FU-002,social,10380.3,YouTube
2023-10-05,PB-FU-002,search,5070.7,GoogleTrends
2023-10-06,PB-FU-002,social,6653.2,TikTok
2023-10-06,PB-FU-002,search,5004.9,GoogleTrends
2023-10-07,PB-FU-002,social,7507.0,TikTok
2023-10-07,PB-FU-002,search,5261.5,GoogleTrends
2023-10-08,PB-FU-002,social,6735.6,Instagram
2023-10-08,PB-FU-002,search,3360.9,GoogleTrends
2023-10-09,PB-FU-002,social,7128.5,TikTok
2023-10-09,PB-FU-002,search,4900.6,GoogleTrends
2023-10-10,PB-FU-002,social,5583.9,YouTube
2023-10-10,PB-FU-002,search,4580.9,GoogleTrends
2023-10-11,PB-FU-002,social,9021.4,TikTok
2023-10-11,PB-FU-002,search,4175.2,GoogleTrends
2023-10-12,PB-FU-002,social,8176.1,YouTube
2023-10-12,PB-FU-002,search,7205.8,GoogleTrends
2023-10-13,PB-FU-002,social,7627.3,Instagram
2023-10-13,PB-FU-002,search,6791.1,GoogleTrends
2023-10-14,PB-FU-002,social,8435.4,TikTok
2023-10-14,PB-FU-002,search,5549.3,GoogleTrends
2023-10-15,PB-FU-002,social,7637.2,YouTube
2023-10-15,PB-FU-002,search,6694.7,GoogleTrends
2023-10-16,PB-FU-002,social,7197.3,YouTube
2023-10-16,PB-FU-002,search,4218.7,GoogleTrends
2023-10-17,PB-FU-002,social,6691.4,Instagram
2023-10-17,PB-FU-002,search,5805.7,GoogleTrends
2023-10-18,PB-FU-002,social,7325.6,YouTube
2023-10-18,PB-FU-002,search,4228.1,GoogleTrends
2023-10-19,PB-FU-002,social,5921.8,TikTok
2023-10-19,PB-FU-002,search,5299.0,GoogleTrends
2023-10-20,PB-FU-002,social,5343.4,Instagram
2023-10-20,PB-FU-002,search,2882.4,GoogleTrends
2023-10-21,PB-FU-002,social,7727.3,TikTok
2023-10-21,PB-FU-002,search,3431.7,GoogleTrends
2023-10-22,PB-FU-002,social,7624.4,YouTube
2023-10-22,PB-FU-002,search,4059.6,GoogleTrends
2023-10-23,PB-FU-002,social,8715.4,YouTube
2023-10-23,PB-FU-002,search,3555.6,GoogleTrends
2023-10-24,PB-FU-002,social,6428.6,TikTok
2023-10-24,PB-FU-002,search,3949.8,GoogleTrends
2023-10-25,PB-FU-002,social,4446.0,TikTok
2023-10-25,PB-FU-002,search,3760.9,GoogleTrends
2023-10-26,PB-FU-002,social,5840.5,YouTube
2023-10-26,PB-FU-002,search,5086.5,GoogleTrends
2023-10-27,PB-FU-002,social,8388.8,TikTok
2023-10-27,PB-FU-002,search,4824.4,GoogleTrends
2023-10-28,PB-FU-002,social,5537.5,Instagram
2023-10-28,PB-FU-002,search,4093.8,GoogleTrends
2023-10-29,PB-FU-002,social,5131.9,YouTube
2023-10-29,PB-FU-002,search,2965.3,GoogleTrends
2023-10-30,PB-FU-002,social,7032.1,Instagram
2023-10-30,PB-FU-002,search,6006.3,GoogleTrends
2023-10-31,PB-FU-002,social,8923.6,TikTok
2023-10-31,PB-FU-002,search,6331.5,GoogleTrends
2023-11-01,PB-FU-002,social,9396.2,Instagram
2023-11-01,PB-FU-002,search,4490.7,GoogleTrends
2023-11-02,PB-FU-002,social,9525.3,TikTok
2023-11-02,PB-FU-002,search,7463.6,GoogleTrends
2023-11-03,PB-FU-002,social,6784.0,YouTube
2023-11-03,PB-FU-002,search,3577.2,GoogleTrends
2023-11-04,PB-FU-002,social,7512.5,YouTube
2023-11-04,PB-FU-002,search,3585.5,GoogleTrends
2023-11-05,PB-FU-002,social,10525.5,Instagram
2023-11-05,PB-FU-002,search,6090.3,GoogleTrends
2023-11-06,PB-FU-002,social,9516.3,TikTok
2023-11-06,PB-FU-002,search,5700.8,GoogleTrends
2023-11-07,PB-FU-002,social,7132.7,Instagram
2023-11-07,PB-FU-002,search,3960.6,GoogleTrends
2023-11-08,PB-FU-002,social,6474.6,TikTok
2023-11-08,PB-FU-002,search,3011.1,GoogleTrends
2023-11-09,PB-FU-002,social,9296.7,YouTube
2023-11-09,PB-FU-002,search,3795.8,GoogleTrends
2023-11-10,PB-FU-002,social,6472.1,Instagram
2023-11-10,PB-FU-002,search,3166.4,GoogleTrends
2023-11-11,PB-FU-002,social,9123.5,Instagram
2023-11-11,PB-FU-002,search,4774.3,GoogleTrends
2023-11-12,PB-FU-002,social,7058.3,YouTube
2023-11-12,PB-FU-002,search,2874.4,GoogleTrends
2023-11-13,PB-FU-002,social,5541.7,YouTube
2023-11-13,PB-FU-002,search,4843.4,GoogleTrends
2023-11-14,PB-FU-002,social,10645.7,YouTube
2023-11-14,PB-FU-002,search,4839.2,GoogleTrends
2023-11-15,PB-FU-002,social,6923.0,YouTube
2023-11-15,PB-FU-002,search,3606.3,GoogleTrends
2023-11-16,PB-FU-002,social,8734.4,YouTube
2023-11-16,PB-FU-002,search,5295.2,GoogleTrends
2023-11-17,PB-FU-002,social,9560.3,YouTube
2023-11-17,PB-FU-002,search,5676.0,GoogleTrends
2023-11-18,PB-FU-002,social,7476.3,Instagram
