date,city,category,day_of_year,month,median_income,median_home_price,affordability_ratio,income_velocity_30d,price_velocity_30d,rolling_units_30d,extra_units_sold
2023-12-19,City_A,Standard,353,12,50268.251619357834,376725.17348275636,7.4942963271410665,0.026826051032690194,0.030179707652546246,13.591328499272821,0.0
2023-12-20,City_A,Luxury,354,12,58368.48132048706,463841.9011049974,7.946787214800997,0.09020244603341625,0.14361214793086313,18.019456549042282,5.693264933398252
2023-12-20,City_A,Standard,354,12,58368.48132048706,463841.9011049974,7.946787214800997,0.09020244603341625,0.14361214793086313,6.006626922895275,3.906269215080178
2023-12-21,City_A,Luxury,355,12,53321.95247453559,397239.7610414514,7.449835248083931,0.043377116896373004,0.09847890394443966,11.324295468832776,4.220439047359088
2023-12-21,City_A,Standard,355,12,53321.95247453559,397239.7610414514,7.449835248083931,0.043377116896373004,0.09847890394443966,11.46591866436184,2.3364950631298944
2023-12-22,City_A,Luxury,356,12,52485.14374798318,408193.3930091809,7.777313042509602,-0.02086239909912689,0.04559048137041269,9.585844989548441,0.0
2023-12-22,City_A,Standard,356,12,52485.14374798318,408193.3930091809,7.777313042509602,-0.02086239909912689,0.04559048137041269,17.323105732949237,0.0
2023-12-23,City_A,Luxury,357,12,50542.80544728869,415130.9247047738,8.213452360449514,0.005953736509491626,-0.1033027965464499,6.215223392468962,2.9353987458452386
2023-12-23,City_A,Standard,357,12,50542.80544728869,415130.9247047738,8.213452360449514,0.005953736509491626,-0.1033027965464499,10.345902517974356,0.6624661403401837
2023-12-24,City_A,Luxury,358,12,52202.080761862286,458968.47021953063,8.792148962668229,0.05575782301326559,0.06038170335002024,13.72678289291788,3.1327133847725714
2023-12-24,City_A,Standard,358,12,52202.080761862286,458968.47021953063,8.792148962668229,0.05575782301326559,0.06038170335002024,12.512974124913324,1.113791632334921
2023-12-25,City_A,Luxury,359,12,49958.01052708209,405965.36117002415,8.126131462940293,-0.06720962783056902,-0.008832862517738767,8.475509872637875,0.0
2023-12-25,City_A,Standard,359,12,49958.01052708209,405965.36117002415,8.126131462940293,-0.06720962783056902,-0.008832862517738767,14.75150828975831,2.445431679244571
2023-12-26,City_A,Luxury,360,12,65843.33309758687,369941.34191903245,5.618508731487511,0.10796108385570677,-0.07154273777195067,18.565315103754713,3.8725536480910536
2023-12-26,City_A,Standard,360,12,65843.33309758687,369941.34191903245,5.618508731487511,0.10796108385570677,-0.07154273777195067,6.180633757138478,4.279427141375866
2023-12-27,City_A,Luxury,361,12,55009.0247476711,369177.4310722312,6.711215709888784,-0.1482142193628438,-0.04268554127026648,12.29525172664243,0.782096989687751
2023-12-27,City_A,Standard,361,12,55009.0247476711,369177.4310722312,6.711215709888784,-0.1482142193628438,-0.04268554127026648,19.109680150407854,0.8252517706035507
2023-12-28,City_A,Luxury,362,12,57164.516229148714,412314.5294209803,7.212770379586233,0.09887111489658784,0.1374464912196246,16.423123221141637,4.224699758632919
2023-12-28,City_A,Standard,362,12,57164.516229148714,412314.5294209803,7.212770379586233,0.09887111489658784,0.1374464912196246,6.778601495614257,4.430698039228738
2023-12-29,City_A,Luxury,363,12,52838.08366163688,390478.8267156865,7.390101980537834,0.0675024834472698,-0.038880504685554526,18.062489319280253,3.0538056573667456
2023-12-29,City_A,Standard,363,12,52838.08366163688,390478.8267156865,7.390101980537834,0.0675024834472698,-0.038880504685554526,8.757626538287521,0.0
2023-12-30,City_A,Luxury,364,12,55835.46680936956,385595.91930521274,6.905931683560443,0.07151196114719273,-0.0530001808731139,9.668080389924619,2.6346920115068198
2023-12-30,City_A,Standard,364,12,55835.46680936956,385595.91930521274,6.905931683560443,0.07151196114719273,-0.0530001808731139,7.1852379099405255,4.153019022246712
2023-12-31,City_A,Luxury,365,12,50811.52786481005,415153.8015680329,8.170464833740045,-0.04319045431664279,0.06307193686734804,15.897073152437473,1.362043395322893
2023-12-31,City_A,Standard,365,12,50811.52786481005,415153.8015680329,8.170464833740045,-0.04319045431664279,0.06307193686734804,14.6991085525894,0.0
2024-01-01,City_A,Luxury,1,1,66822.77812598487,424808.36296644976,6.357238876922086,0.3255949406608852,0.06819937867468798,9.078943061862308,21.245369799349557
2024-01-01,City_A,Standard,1,1,66822.77812598487,424808.36296644976,6.357238876922086,0.3255949406608852,0.06819937867468798,19.068664301365153,3.8418920209982748
2024-01-02,City_A,Luxury,2,1,51024.86017023237,404964.9776172695,7.936621017014053,0.03746885494049582,0.057521639133558386,12.938675854392095,0.03701465485392541
2024-01-02,City_A,Standard,2,1,51024.86017023237,404964.9776172695,7.936621017014053,0.03746885494049582,0.057521639133558386,11.54403291673344,0.1755665884351325
2024-01-03,City_A,Luxury,3,1,50850.99642707647,393842.5314333503,7.745030758603625,-0.04127363792612342,-0.06452752511146322,14.489993807275996,1.2763313811616843
2024-01-03,City_A,Standard,3,1,50850.99642707647,393842.5314333503,7.745030758603625,-0.04127363792612342,-0.06452752511146322,12.614721290264368,0.7941312792079362
2024-01-04,City_A,Luxury,4,1,58465.861408982186,418151.4152871621,7.15206113807332,0.1447693628435528,-0.021956330135295292,9.733599622699625,4.291869320962672
2024-01-04,City_A,Standard,4,1,58465.861408982186,418151.4152871621,7.15206113807332,0.1447693628435528,-0.021956330135295292,18.046987303883242,2.830176942752329
2024-01-05,City_A,Luxury,5,1,51430.17955161076,382101.2691810423,7.429514586811805,0.010715767064611742,-0.13373824287715075,18.447647534207967,1.8308488853039666
2024-01-05,City_A,Standard,5,1,51430.17955161076,382101.2691810423,7.429514586811805,0.010715767064611742,-0.13373824287715075,7.919510491367841,1.0802781180236174
2024-01-06,City_A,Luxury,6,1,51643.516350434074,391110.2609667465,7.573269378343931,-0.047273135608193476,-0.00660421274036179,7.762947944948543,0.02262056230614995
2024-01-06,City_A,Standard,6,1,51643.516350434074,391110.2609667465,7.573269378343931,-0.047273135608193476,-0.00660421274036179,15.271931032252297,0.33239077522538407
2024-01-07,City_A,Luxury,7,1,52151.59442615287,410153.64651617914,7.864642510536479,0.07765958600750485,0.01075238114481168,7.8016595995410505,4.139106262788852
2024-01-07,City_A,Standard,7,1,52151.59442615287,410153.64651617914,7.864642510536479,0.07765958600750485,0.01075238114481168,11.485736314344333,2.3596479207382397
2024-01-08,City_A,Luxury,8,1,53078.812796913015,392796.9107300684,7.400258032012971,-0.03274464279283291,-0.053077617504755994,14.628096631931546,4.237553630506593
2024-01-08,City_A,Standard,8,1,53078.812796913015,392796.9107300684,7.400258032012971,-0.03274464279283291,-0.053077617504755994,18.984585241173196,1.4799396510244573
2024-01-09,City_A,Luxury,9,1,55386.00772066362,391692.68047736055,7.072051165934214,0.03612933587683454,-0.002056427259189636,14.018540869383576,1.0449269246161088
2024-01-09,City_A,Standard,9,1,55386.00772066362,391692.68047736055,7.072051165934214,0.03612933587683454,-0.002056427259189636,10.632619666433925,0.0
2024-01-10,City_A,Luxury,10,1,50812.81215536144,392213.76838212955,7.718796731480363,0.00840136542637257,0.027266285279535472,11.70937309808942,3.213592314642571
2024-01-10,City_A,Standard,10,1,50812.81215536144,392213.76838212955,7.718796731480363,0.00840136542637257,0.027266285279535472,15.794826099171713,3.1654792533202376
2024-01-11,City_A,Luxury,11,1,58460.55818618231,406371.63208507386,6.951210263694053,0.0640789125397333,0.012132922899904223,5.331930116323724,6.466316612698818
2024-01-11,City_A,Standard,11,1,58460.55818618231,406371.63208507386,6.951210263694053,0.0640789125397333,0.012132922899904223,11.669378600923142,3.089660918240229
2024-01-12,City_A,Luxury,12,1,47907.989032362544,429383.1223490276,8.962662199387518,-0.08345696240292577,0.2115168202161981,19.174040680480946,3.9657349609738026
2024-01-12,City_A,Standard,12,1,47907.989032362544,429383.1223490276,8.962662199387518,-0.08345696240292577,0.2115168202161981,5.9363777552377,4.386381171188183
2024-01-13,City_A,Luxury,13,1,61341.85115719631,359694.2047285821,5.863765079518385,0.204614988299188,-0.07364265214443894,14.785193713747073,4.432896034053216
2024-01-13,City_A,Standard,13,1,61341.85115719631,359694.2047285821,5.863765079518385,0.204614988299188,-0.07364265214443894,17.571987884080414,4.078396907102255
2024-01-14,City_A,Luxury,14,1,53528.890057291195,404312.64119623613,7.553166911615507,-0.11551879075773273,0.002139892233009473,9.697417142932686,5.817195743381397
2024-01-14,City_A,Standard,14,1,53528.890057291195,404312.64119623613,7.553166911615507,-0.11551879075773273,0.002139892233009473,15.169925563383423,3.8029242696636123
2024-01-15,City_A,Luxury,15,1,52069.7613920966,417731.79968736845,8.022541077954196,0.022926212896432863,0.040687985980898136,18.23823971696522,1.3471886967422089
2024-01-15,City_A,Standard,15,1,52069.7613920966,417731.79968736845,8.022541077954196,0.022926212896432863,0.040687985980898136,15.56061489966105,0.4450216007084893
2024-01-16,City_A,Luxury,16,1,55773.085937360185,396175.8008760326,7.103350912319702,0.11889425169411831,0.1277927570475759,7.657907187260571,6.169390346855242
2024-01-16,City_A,Standard,16,1,55773.085937360185,396175.8008760326,7.103350912319702,0.11889425169411831,0.1277927570475759,7.114690054851712,2.931678440448476
2024-01-17,City_A,Luxury,17,1,52079.99489395748,369816.9875802998,7.100941317934103,-0.011798987251157989,-0.0592331018993262,15.18269577543292,0.9961524007440139
2024-01-17,City_A,Standard,17,1,52079.99489395748,369816.9875802998,7.100941317934103,-0.011798987251157989,-0.0592331018993262,8.415643256167955,2.645765603258474
2024-01-18,City_A,Luxury,18,1,55126.68133904481,422396.8321161619,7.662293863080582,0.09665006367191888,0.12123336014734365,6.483566698055767,3.6764644977380145
2024-01-18,City_A,Standard,18,1,55126.68133904481,422396.8321161619,7.662293863080582,0.09665006367191888,0.12123336014734365,11.55944025750335,2.3805318713688255
2024-01-19,City_A,Luxury,19,1,50731.765615036005,421121.7527217053,8.300948086791843,-0.13083629268199928,-0.09210066680375595,15.981473837016974,0.0
2024-01-19,City_A,Standard,19,1,50731.765615036005,421121.7527217053,8.300948086791843,-0.13083629268199928,-0.09210066680375595,15.106438238703987,3.9162723152228094
2024-01-20,City_A,Luxury,20,1,56648.56067731989,397043.7778410453,7.0088943671963015,0.06238721667915206,-0.0004933624969774394,18.915681963493654,0.47976561859600686
2024-01-20,City_A,Standard,20,1,56648.56067731989,397043.7778410453,7.0088943671963015,0.06238721667915206,-0.0004933624969774394,13.571579772230262,0.0
2024-01-21,City_A,Luxury,21,1,54745.743365539674,416465.7610870565,7.607272008460946,0.04307122846821509,0.020265805913447312,8.682527165412077,5.058209640392702
2024-01-21,City_A,Standard,21,1,54745.743365539674,416465.7610870565,7.607272008460946,0.04307122846821509,0.020265805913447312,11.889777576479482,3.1342295702221383
2024-01-22,City_A,Luxury,22,1,53392.41765047962,423354.18630425876,7.92910688322157,0.05638017474441156,0.01980883887494779,15.192609873925736,2.6052103292291062
2024-01-22,City_A,Standard,22,1,53392.41765047962,423354.18630425876,7.92910688322157,0.05638017474441156,0.01980883887494779,7.751244427636646,2.4636336251695115
2024-01-23,City_A,Luxury,23,1,49915.61117583168,381591.74282914883,7.644737464697403,-0.04380035340853797,-0.1685883288526802,18.40295002727195,1.5410031685133714
2024-01-23,City_A,Standard,23,1,49915.61117583168,381591.74282914883,7.644737464697403,-0.04380035340853797,-0.1685883288526802,8.715664576685704,2.997421819699619
2024-01-24,City_A,Luxury,24,1,50052.44375316322,405001.59921529936,8.091544964569367,0.001890251935271441,-0.002374000461387028,10.7645028134078,0.0
2024-01-24,City_A,Standard,24,1,50052.44375316322,405001.59921529936,8.091544964569367,0.001890251935271441,-0.002374000461387028,7.965468328153709,2.961025247530744
2024-01-25,City_A,Luxury,25,1,66078.4505661547,418376.5716790026,6.331513043880217,0.0035708621891810633,0.1309267829021688,10.4609430769499,2.397278774232851
2024-01-25,City_A,Standard,25,1,66078.4505661547,418376.5716790026,6.331513043880217,0.0035708621891810633,0.1309267829021688,19.010897301267292,6.232143188037162
2024-01-26,City_A,Luxury,26,1,54833.17202424123,401843.62381439103,7.328476704516379,-0.0031967976934061076,0.08848372081490685,17.813305144485987,0.7824755056251815
2024-01-26,City_A,Standard,26,1,54833.17202424123,401843.62381439103,7.328476704516379,-0.0031967976934061076,0.08848372081490685,16.865448155176267,3.6552355189591177
2024-01-27,City_A,Luxury,27,1,49438.439639022596,433030.1262490639,8.758976404005798,-0.13515511194314142,0.05024221886426074,13.870372134895296,1.753814256771722
2024-01-27,City_A,Standard,27,1,49438.439639022596,433030.1262490639,8.758976404005798,-0.13515511194314142,0.05024221886426074,11.091144385505501,0.0
2024-01-28,City_A,Luxury,28,1,53940.40504742662,390672.24731770455,7.242664325086352,0.02086225141791197,0.0004953420999671879,18.09739038784107,4.548926259623903
2024-01-28,City_A,Standard,28,1,53940.40504742662,390672.24731770455,7.242664325086352,0.02086225141791197,0.0004953420999671879,5.039111950889506,3.631937786623388
2024-01-29,City_A,Luxury,29,1,50111.65225891755,423551.0253291171,8.452146481634811,-0.10251216435592714,0.09843233323706815,14.423591510558486,3.991739184761263
2024-01-29,City_A,Standard,29,1,50111.65225891755,423551.0253291171,8.452146481634811,-0.10251216435592714,0.09843233323706815,16.788002850588274,6.736963418650762
2024-01-30,City_A,Luxury,30,1,53103.54276768745,432601.4650858379,8.146376730048754,0.045108167362642074,0.04202698723197353,13.338066445947579,2.5065797912518226
2024-01-30,City_A,Standard,30,1,53103.54276768745,432601.4650858379,8.146376730048754,0.045108167362642074,0.04202698723197353,17.0897388345755,3.344676965193588
2024-01-31,City_A,Luxury,31,1,53800.81304855098,388852.3754951769,7.227630094442408,-0.19487314719066035,-0.08464048876107598,7.689691592372085,2.7496109945468743
2024-01-31,City_A,Standard,31,1,53800.81304855098,388852.3754951769,7.227630094442408,-0.19487314719066035,-0.08464048876107598,14.874935343847214,0.0
2024-02-01,City_A,Luxury,32,2,55673.93012144135,391967.6910046398,7.040417124310104,0.09111382051216713,-0.03209484111219462,6.192074987817419,0.0
2024-02-01,City_A,Standard,32,2,55673.93012144135,391967.6910046398,7.040417124310104,0.09111382051216713,-0.03209484111219462,18.086834468769624,2.059293393764164
2024-02-02,City_A,Luxury,33,2,54904.33880904102,403899.560613126,7.35642336059999,0.07971018597004884,0.025535660516842078,18.15019278062489,5.758151853342216
2024-02-02,City_A,Standard,33,2,54904.33880904102,403899.560613126,7.35642336059999,0.07971018597004884,0.025535660516842078,16.00532688913785,4.948735221184008
2024-02-03,City_A,Luxury,34,2,55691.26730333705,430544.410737855,7.730914227409879,-0.047456653143895515,0.02963757863208977,10.489803515042105,4.416233026339198
2024-02-03,City_A,Standard,34,2,55691.26730333705,430544.410737855,7.730914227409879,-0.047456653143895515,0.02963757863208977,19.07042191046701,0.0
2024-02-04,City_A,Luxury,35,2,55730.95417046141,376914.8626617301,6.763115189251559,0.08362355831433127,-0.013573382078599901,15.859998111793438,6.379933900500248
2024-02-04,City_A,Standard,35,2,55730.95417046141,376914.8626617301,6.763115189251559,0.08362355831433127,-0.013573382078599901,10.563354683576376,2.8412386147931064
2024-02-05,City_A,Luxury,36,2,53493.42089646978,395304.74567524315,7.389782501296915,0.03582065430020161,0.010724558077634505,15.95700051716556,0.0
2024-02-05,City_A,Standard,36,2,53493.42089646978,395304.74567524315,7.389782501296915,0.03582065430020161,0.010724558077634505,14.145860712834388,0.7043236247557882
2024-02-06,City_A,Luxury,37,2,73581.00602441926,496136.4260095751,6.742724146023809,0.4109061637340854,0.20963553591130688,15.303163394752767,42.66864048300923
2024-02-06,City_A,Standard,37,2,73581.00602441926,496136.4260095751,6.742724146023809,0.4109061637340854,0.20963553591130688,15.410991122839352,6.31808463232551
2024-02-07,City_A,Luxury,38,2,50100.70067316667,394738.14194893476,7.8788946390993635,-0.05610736123923909,0.004942073539372578,16.515650773362644,1.4293665256740775
2024-02-07,City_A,Standard,38,2,50100.70067316667,394738.14194893476,7.8788946390993635,-0.05610736123923909,0.004942073539372578,19.272158792788904,3.5518551833254493
2024-02-08,City_A,Luxury,39,2,54708.24877206235,397870.95362704515,7.272595313455261,-0.012237006718727845,0.01577326679210615,14.559197151846313,3.3610998620071646
2024-02-08,City_A,Standard,39,2,54708.24877206235,397870.95362704515,7.272595313455261,-0.012237006718727845,0.01577326679210615,8.0835758802261,3.9602185905101166
2024-02-09,City_A,Luxury,40,2,53231.623755808076,422260.9960337153,7.932521426939238,0.04760239588887658,0.07660931378194527,6.071575745132424,3.9497782237039294
2024-02-09,City_A,Standard,40,2,53231.623755808076,422260.9960337153,7.932521426939238,0.04760239588887658,0.07660931378194527,15.533200526124869,5.909903087502363
2024-02-10,City_A,Luxury,41,2,51920.33439215098,415914.591985674,8.010630071145103,-0.11187412499898385,0.023483331874411744,12.152642058731896,0.0
2024-02-10,City_A,Standard,41,2,51920.33439215098,415914.591985674,8.010630071145103,-0.11187412499898385,0.023483331874411744,15.957981963049914,0.02988095064146501
2024-02-11,City_A,Luxury,42,2,54800.09513347466,400425.8675710526,7.307028693942034,0.14386131082347028,-0.06743920119532991,9.15170122198662,2.169310141864096
2024-02-11,City_A,Standard,42,2,54800.09513347466,400425.8675710526,7.307028693942034,0.14386131082347028,-0.06743920119532991,16.563476064782037,5.336297357302794
2024-02-12,City_A,Luxury,43,2,51794.174747935016,428786.89665358793,8.278670308781843,-0.15564702122852728,0.19208730921072734,7.142148886740044,3.2801750508734706
2024-02-12,City_A,Standard,43,2,51794.174747935016,428786.89665358793,8.278670308781843,-0.15564702122852728,0.19208730921072734,13.40346680297394,0.0
2024-02-13,City_A,Luxury,44,2,58937.972564985226,388379.0196837639,6.589623001631686,0.10104977894936301,-0.03940915986531997,8.058175139323989,2.7915028422397663
2024-02-13,City_A,Standard,44,2,58937.972564985226,388379.0196837639,6.589623001631686,0.10104977894936301,-0.03940915986531997,11.316070972904507,3.266095236309347
2024-02-14,City_A,Luxury,45,2,69344.18427322384,436266.387116804,6.291319044115735,0.33175536855348897,0.04436958700129343,8.03431912808807,17.147215008469544
2024-02-14,City_A,Standard,45,2,69344.18427322384,436266.387116804,6.291319044115735,0.33175536855348897,0.04436958700129343,9.428705817693785,0.22723858544948516
2024-02-15,City_A,Luxury,46,2,50624.60815803244,415498.01017116394,8.207431628391543,-0.09231115138778764,0.048771805982106,16.536405097947252,4.99832268334518
2024-02-15,City_A,Standard,46,2,50624.60815803244,415498.01017116394,8.207431628391543,-0.09231115138778764,0.048771805982106,8.10608263085365,0.6143385641717145
2024-02-16,City_A,Luxury,47,2,52185.034580200576,454082.20308261615,8.701387413756713,0.002016891254635675,0.2278565299383916,10.655532451897681,7.107805305493623
2024-02-16,City_A,Standard,47,2,52185.034580200576,454082.20308261615,8.701387413756713,0.002016891254635675,0.2278565299383916,11.8341618215407,3.471239667683683
2024-02-17,City_A,Luxury,48,2,57297.60159897322,438108.42549650697,7.646191346067755,0.03938057229631931,0.037196286017657204,16.996109655692585,3.071774239979476
2024-02-17,City_A,Standard,48,2,57297.60159897322,438108.42549650697,7.646191346067755,0.03938057229631931,0.037196286017657204,14.28031024567957,0.0
2024-02-18,City_A,Luxury,49,2,56847.95783090077,421971.4835896062,7.422808130501316,0.12055941956122325,0.0020177795670945145,5.983862969969557,4.968684581839964
2024-02-18,City_A,Standard,49,2,56847.95783090077,421971.4835896062,7.422808130501316,0.12055941956122325,0.0020177795670945145,12.886689602274284,6.086731527991963
2024-02-19,City_A,Luxury,50,2,51668.17609221216,397724.97351440106,7.697677827926063,-0.08791723082739683,0.0017156689296576463,9.380683371468727,1.2475254478053877
2024-02-19,City_A,Standard,50,2,51668.17609221216,397724.97351440106,7.697677827926063,-0.08791723082739683,0.0017156689296576463,5.970504957559827,2.151007186476564
2024-02-20,City_A,Luxury,51,2,54058.45584639951,424901.7963537471,7.860043164404354,-0.012554172742730216,0.020256251665613297,16.008051308192623,0.0
2024-02-20,City_A,Standard,51,2,54058.45584639951,424901.7963537471,7.860043164404354,-0.012554172742730216,0.020256251665613297,8.125778048846778,0.0
2024-02-21,City_A,Luxury,52,2,51624.91633703044,368957.0707303282,7.146879780329564,-0.033103976018087365,-0.12849079407670272,11.684310381498982,1.7741914417302327
2024-02-21,City_A,Standard,52,2,51624.91633703044,368957.0707303282,7.146879780329564,-0.033103976018087365,-0.12849079407670272,12.906858826665463,1.4932611157221527
2024-02-22,City_A,Luxury,53,2,48839.54962371357,438155.78217041877,8.971331339994103,-0.02155761547880478,0.14823182210888539,11.984478823387056,3.545260118979977
2024-02-22,City_A,Standard,53,2,48839.54962371357,438155.78217041877,8.971331339994103,-0.02155761547880478,0.14823182210888539,7.854546654068447,0.0
2024-02-23,City_A,Luxury,54,2,52734.06448695709,429125.08970954636,8.137531098436067,0.05357621991482474,0.05956393886094984,18.144566344387368,1.043607845356902
2024-02-23,City_A,Standard,54,2,52734.06448695709,429125.08970954636,8.137531098436067,0.05357621991482474,0.05956393886094984,16.901623870581986,2.9544337265081664
2024-02-24,City_A,Luxury,55,2,57115.78612075786,377322.8262588018,6.606279137278118,-0.13563672223857356,-0.09812630103890974,5.514982567142798,0.1156922896207968
2024-02-24,City_A,Standard,55,2,57115.78612075786,377322.8262588018,6.606279137278118,-0.13563672223857356,-0.09812630103890974,8.229091599345072,2.386065257664895
2024-02-25,City_A,Luxury,56,2,56267.99324853294,410139.55745163,7.289038292872182,0.026167029397048076,0.020644681526838956,9.191527554703447,1.9689323039291622
2024-02-25,City_A,Standard,56,2,56267.99324853294,410139.55745163,7.289038292872182,0.026167029397048076,0.020644681526838956,19.168405554007215,0.0
2024-02-26,City_A,Luxury,57,2,52521.91273504264,414503.11784873105,7.892003475573623,0.062369951773037134,-0.04278457150502441,11.662588771517157,4.541221581471083
2024-02-26,City_A,Standard,57,2,52521.91273504264,414503.11784873105,7.892003475573623,0.062369951773037134,-0.04278457150502441,18.07371087881724,4.177136427988285
2024-02-27,City_A,Luxury,58,2,69738.1320283271,396140.5026271999,5.68040025027184,0.29287371807850676,0.013997040606389562,5.507319313572789,15.556416675650727
2024-02-27,City_A,Standard,58,2,69738.1320283271,396140.5026271999,5.68040025027184,0.29287371807850676,0.013997040606389562,17.223005224481692,3.2605230763287825
2024-02-28,City_A,Luxury,59,2,63316.37156702776,425096.8240553766,6.713853203122388,0.2635059654366192,0.0036496163007948023,18.90998922761017,8.352689156625843
2024-02-28,City_A,Standard,59,2,63316.37156702776,425096.8240553766,6.713853203122388,0.2635059654366192,0.0036496163007948023,12.584986146265672,5.311104855134171
2024-02-29,City_A,Luxury,60,2,57543.589788770645,445275.6964780763,7.738059062922239,0.08361112629541696,0.029297707971755373,5.485179318783463,5.350306790649331
2024-02-29,City_A,Standard,60,2,57543.589788770645,445275.6964780763,7.738059062922239,0.08361112629541696,0.029297707971755373,15.002544211419396,6.413510094570084
2024-03-01,City_A,Luxury,61,3,55464.48980795018,385733.05677632673,6.954594878848709,0.03092289252019036,-0.008021858462039504,18.952108300813933,0.0
2024-03-01,City_A,Standard,61,3,55464.48980795018,385733.05677632673,6.954594878848709,0.03092289252019036,-0.008021858462039504,7.981049958052351,4.338710847117386
2024-03-02,City_A,Luxury,62,3,57512.24297072712,395459.917748837,6.8760997193261995,0.0330192757234107,0.008909476021471002,17.819543102279823,1.0991632917211431
2024-03-02,City_A,Standard,62,3,57512.24297072712,395459.917748837,6.8760997193261995,0.0330192757234107,0.008909476021471002,8.099181210214637,1.1862747581199806
2024-03-03,City_A,Luxury,63,3,55457.97588251066,398027.9783803361,7.177109731223692,0.010083667074021346,-0.014537233523791894,12.632612721957603,4.436045609439287
2024-03-03,City_A,Standard,63,3,55457.97588251066,398027.9783803361,7.177109731223692,0.010083667074021346,-0.014537233523791894,6.8337940981017145,4.069346794610911
2024-03-04,City_A,Luxury,64,3,61025.32395617287,395550.26974821463,6.481739777936954,0.09577904959106934,-0.08127881843749497,18.11445615612444,1.6650232969190832
2024-03-04,City_A,Standard,64,3,61025.32395617287,395550.26974821463,6.481739777936954,0.09577904959106934,-0.08127881843749497,19.867274677222802,1.1907010342596824
2024-03-05,City_A,Luxury,65,3,53719.54049638345,436530.26288120303,8.126098228829628,-0.03609149895273191,0.15816675362302174,11.334918186544929,2.648160670156251
2024-03-05,City_A,Standard,65,3,53719.54049638345,436530.26288120303,8.126098228829628,-0.03609149895273191,0.15816675362302174,10.720526967300717,4.24784093243121
2024-03-06,City_A,Luxury,66,3,56746.42305436171,420678.409185941,7.413302663728094,0.06081125684946806,0.06418760156131087,8.940464478453524,5.415337825754274
2024-03-06,City_A,Standard,66,3,56746.42305436171,420678.409185941,7.413302663728094,0.06081125684946806,0.06418760156131087,15.75936022205856,3.0215238533629716
2024-03-07,City_A,Luxury,67,3,51876.62945576183,512632.4669085731,9.881761253315892,-0.2949725444288491,0.03324900175477072,6.969303066239589,0.414079109827145
2024-03-07,City_A,Standard,67,3,51876.62945576183,512632.4669085731,9.881761253315892,-0.2949725444288491,0.03324900175477072,15.562321261833107,1.379768338441549
2024-03-08,City_A,Luxury,68,3,51848.71814153019,395052.0746094075,7.619321919030735,0.03489008027585803,0.0007952934543461619,15.925419541050838,2.576473515527848
2024-03-08,City_A,Standard,68,3,51848.71814153019,395052.0746094075,7.619321919030735,0.03489008027585803,0.0007952934543461619,14.286973263051237,0.0
2024-03-09,City_A,Luxury,69,3,55783.52390809165,382711.040118206,6.860646536937263,0.019654716796170063,-0.038102589220548364,5.504144934725094,4.910842776130535
2024-03-09,City_A,Standard,69,3,55783.52390809165,382711.040118206,6.860646536937263,0.019654716796170063,-0.038102589220548364,16.068669997276007,0.0
2024-03-10,City_A,Luxury,70,3,55201.15331176387,431323.7138412714,7.8136721420520105,0.03699923874181836,0.021462360702697924,9.742260376674928,5.643868781373097
2024-03-10,City_A,Standard,70,3,55201.15331176387,431323.7138412714,7.8136721420520105,0.03699923874181836,0.021462360702697924,19.30842595846611,2.04527945060142
2024-03-11,City_A,Luxury,71,3,55425.49109209999,396987.61664562864,7.1625457677219,0.06751028746222595,-0.04550687978914979,8.454720130847683,5.076801482446488
2024-03-11,City_A,Standard,71,3,55425.49109209999,396987.61664562864,7.1625457677219,0.06751028746222595,-0.04550687978914979,14.183978430948143,0.5332576911571405
2024-03-12,City_A,Luxury,72,3,51034.88925821483,393918.87574479694,7.718619193072703,-0.06870801713188718,-0.01625017850551579,9.283815196910844,4.589409819224388
2024-03-12,City_A,Standard,72,3,51034.88925821483,393918.87574479694,7.718619193072703,-0.06870801713188718,-0.01625017850551579,13.886647781136144,4.556058383964256
2024-03-13,City_A,Luxury,73,3,52094.02735023669,413771.00125856657,7.942772373437673,0.0057893113223824386,-0.035019482899806366,6.494912372742693,3.679636093920087
2024-03-13,City_A,Standard,73,3,52094.02735023669,413771.00125856657,7.942772373437673,0.0057893113223824386,-0.035019482899806366,11.349327326297544,2.6019554264633897
2024-03-14,City_A,Luxury,74,3,58454.25854023269,499118.88821346,8.538623201762592,-0.008207171093630573,0.285133498250924,16.60887585208323,5.78879109170147
2024-03-14,City_A,Standard,74,3,58454.25854023269,499118.88821346,8.538623201762592,-0.008207171093630573,0.285133498250924,11.07904355349105,3.258385465479892
2024-03-15,City_A,Luxury,75,3,52765.58009619106,378515.45513040613,7.173529684320284,-0.2390770668194932,-0.1323753873592281,18.58364088494853,3.8548682878668172
2024-03-15,City_A,Standard,75,3,52765.58009619106,378515.45513040613,7.173529684320284,-0.2390770668194932,-0.1323753873592281,10.390027990808896,5.209249416109893
2024-03-16,City_A,Luxury,76,3,56513.129471349384,360534.5615045182,6.379660175911854,0.11631737069322153,-0.1322833017756297,5.861352191033675,3.935519183552308
2024-03-16,City_A,Standard,76,3,56513.129471349384,360534.5615045182,6.379660175911854,0.11631737069322153,-0.1322833017756297,6.693548165909236,5.855056748274153
2024-03-17,City_A,Luxury,77,3,52055.001704443646,441344.9086680758,8.478434237192632,-0.002491765633633691,-0.02805063560754199,18.63364556710571,3.271918570762241
